"PLAY NEW GAME", "GIOCA NUOVO GIOCO"
"DEFEND BOMBS!", "DIFENDI LE BOMBE!"
"DEFEND MISSILES!", "DIFENDI I MISSILI!"
"KILLS", "UCCIDE"
"Results", "risultati"
"to Arm Bomb", "armare la bomba"
"to Lower Missile", "abbassare il missile"
"Unused", "non usato"
"Fall Faster", "Fall Faster"
"To view your full stats, please sign in.", "Per visualizzare le tue statistiche complete, accedi."
"Time Remaining", "Tempo rimanente"
"Vehicle Escort", "Escort di veicoli"
"To earn crates, complete missions, keep track of your XP, and to purchase coins in War Brokers, please sign in.", "Per guadagnare casse, completare missioni, tenere traccia dei tuoi XP e per acquistare monete in War Brokers, accedi."
"Press L to Lock/Unlock Cursor", "Premi L per bloccare / sbloccare il cursore"
"New Holiday skins!", "Nuove skin per le vacanze!"
"Earn a holiday crate for every 30 minutes of play!", "Guadagna una cassa di vacanza ogni 30 minuti di gioco!"
"New Weapons!", "Nuove armi!"
"Try out the VSS (Close Range Sniper) and the .50 Cal Sniper!", "Prova il VSS (Close Range Sniper) e il .50 Cal Sniper!"
"Other weapons like the Mini-Gun and Rifle have been buffed!", "Altre armi come Mini-Gun e Rifle sono state lucidate!"
"DEATH MATCH", "DEATH MATCH"
"Starting in", "A partire da"
"WAITING FOR ONE MORE PLAYER...", "ASPETTANDO UN ALTRO GIOCATORE ..."
"STARTING IN", "INIZIO"
"CAPTURE POINTS", "PUNTI DI CATTURA"
"VEHICLE ESCORT", "ESCURSIONE DEL VEICOLO"
"MOVE THE TANK", "SPOSTARE IL SERBATOIO"
"Flag has been raised", "La bandiera è stata alzata"
"Raising your flag", "Alzare la tua bandiera"
"Lowering enemy flag", "Abbassare la bandiera nemica"
"VSS", "VSS"
".50 Cal Sniper", ".50 Cal Sniper"
"Objective failed, switching sides.", "Obiettivo fallito, cambio di lato."
"Objective completed, switching sides.", "Obiettivo completato, cambio di lato."
"You earned a Holiday Crate!!!", "Hai guadagnato una cassa per le vacanze !!!"
"Bomb", "Bomba"
"was disarmed!", "era disarmato!"
"Missile", "Missile"
"was launched!", "è stato lanciato!"
"CITY POINT", "CITY POINT"
"TOMB", "TOMBA"
"BGM Overlay", "Sovrapposizione BGM"
"Get the new limited time items!", "Ottieni i nuovi oggetti a tempo limitato!"
"War Brokers Steam version 55% off until February 11:", "War Brokers Versione Steam del 55% di sconto fino all'11 febbraio:"
"Faster load time", "Tempo di caricamento più rapido"
"Turret", "Torretta"
"You earned a Special Crate!!!", "Hai guadagnato una cassa speciale !!!"
"Vulgar, offensive or derogatory words in your player name do not meet War Brokers standards.  Please choose a new name, and continue enjoying War Brokers", "Le parole volgari, offensive o offensive nel nome del giocatore non rispettano gli standard di War Brokers. Si prega di scegliere un nuovo nome e continuare a godere di War Brokers"
"Vulgar, offensive or derogatory chat messages do not meet War Brokers standards. You have been warned for your behavior. Please be considerate of your fellow players and enjoy War Brokers", "Messaggi di chat volgari, offensivi o dispregiativi non rispettano gli standard di War Brokers. Sei stato avvisato per il tuo comportamento. Per favore sii rispettoso dei tuoi compagni giocatori e goditi War Brokers"
"Crossbow", "Balestra"
"THE SOMME", "IL SOMME"
"Buy War Brokers on Steam!", "Acquista War Brokers su Steam!"
"Leprechaun Hat", "Cappello Leprechaun"
"Leprechaun Beard", "Leprechaun Beard"
"Four Leaf Clover Decal (free)", "Four Leaf Clover Decal (gratuito)"
"Leprechaun Ears (free)", "Leprechaun Ears (gratuito)"
"Leprechaun Skin (free)", "Leprechaun Skin (gratuito)"
"Please quit the server you are on before joining a new one!", "Per favore, esci dal server in cui ti trovi prima di unirti a uno nuovo!"
"Please choose a nick name that is not vulgar, religious, or has bad words.", "Per favore scegli un nickname che non sia volgare, religioso o che abbia parolacce."
"Unique Nick", "Nick unico"
"FRIENDS", "AMICI"
"Friend List", "Lista di amici"
"Join", "Aderire"
"Remove", "Rimuovere"
"Remove Friend?", "Rimuovi amico?"
"Friend Requests", "Richieste di amicizia"
"Accept", "Accettare"
"Decline", "Declino"
"Find Someone", "Trova qualcuno"
"Request", "Richiesta"
"Death Match, Escort, Package Drop, Missile Launch, Bomb Disposal", "Death Match, Escort, Package Drop, Missile Launch, Bomb Disposal"
"SPECTATOR MODE", "MODALITÀ SPETTATORE"
"Waiting for free slot", "In attesa di spazio libero"
"Press 1 or 2 to cycle players", "Premere 1 o 2 per ciclare i giocatori"
"Choose a nick", "Scegli un nick"
"SCAR", "CICATRICE"
"TRIBUTE", "OMAGGIO"
"Stream on Twitch now to be featured here", "Streaming su Twitch ora per essere presenti qui"
"Sign in to connect with friends!", "Accedi per connetterti con gli amici!"
"No pending invites...", "Nessun invito in sospeso ..."
"Offline", "disconnesso"
"Players", "Giocatori"
"No friends...", "No amici..."
"No results...", "Nessun risultato..."
"COWBOYS WITH MATCHING HOLSTERS, HATS, BANDOLIER AND BANDANA - AVAILABLE IN THE STORE", "COWBOYS CON FONDINA, CAPPELLI, BANDOLIER E BANDANA - DISPONIBILI NELLO STORE"
"SOMBRERO AND CUSTOMIZABLE FLAG BANDANA FREE WITH PLAY", "BANDANA SOMBRERO E PERSONALIZZABILE BANDANA GRATIS CON GIOCO"
"ADS", "ANNUNCI"
"Head Shot SFX", "Colpo di testa SFX"
"Dynamic Lights", "Luci dinamiche"
" to Activate Terminal", "  per attivare il terminale"
"Slow down to refuel", "Rallentare per fare rifornimento"
"Hold still to refuel", "Stai fermo per fare rifornimento"
"Fuel tank full", "Serbatoio del carburante pieno"
"Up to 4x faster frame rate than browser.", "Frequenza fotogrammi fino a 4x più veloce del browser."
"Steam exclusive Hazmat suit.", "Tuta Hazmat esclusiva di Steam."
"3D positional audio versus stereo on browser.", "Audio posizionale 3D contro stereo sul browser."
"Includes 1200 Coins", "Include 1200 monete"
"Unique orange nickname.", "Unico nickname arancione."
"BATTLE ROYALE", "BATTAGLIA REALE"
"CLASSIC", "CLASSICO"
"You earned a Special Item!!!", "Hai guadagnato un oggetto speciale !!!"
"Tactical Shotgun", "Tactical Shotgun"
"Sprint", "Sprint"
"Chat Window", "Finestra di chat"
"MOONBASE", "MOONBASE"
"ALL-TIME & DAILY LEADERBOARDS - WEAPON INFO - PERSONAL STATS - MAPS - COMICS - VIDEOS", "LEADERBOARD DI TUTTI I TEMPI E GIORNALIERI - INFORMAZIONI SULLE ARMI - STATISTICHE PERSONALI - MAPPE - FUMETTI - VIDEO"
"Fire Mode", "Modalità fuoco"
"Scroll Wheel", "Rotella di scorrimento"
"Left mouse button to parachute", "Pulsante sinistro del mouse per paracadute"
"Right mouse button to spawn", "Pulsante destro del mouse per spawn"
"You are in screen shot mode. Press RIGHT SHIFT + 8 to turn on your gun so you can fire", "Sei in modalità schermata. Premi MAIUSC + 8 per accendere la pistola in modo da poter sparare"
"Activate Terminal", "Activate Terminal"
"Search", "Search"
"AREA 15 BASE", "AREA 15 BASE"
"AREA 15 BUNKER", "AREA 15 BUNKER"
"SKULL ISLAND", "SKULL ISLAND"
"The human race is dead.", "The human race is dead."
"The zombies are coming for you!  Make teams with other players to survive, or go it alone and kill everything that moves, the choice is yours...", "The zombies are coming for you!  Make teams with other players to survive, or go it alone and kill everything that moves, the choice is yours..."
"Change your nick to something else", "Change your nick to something else"
"Change Nick", "Change Nick"
"Default", "Default"
"Competitive", "Competitive"
"Lobby", "Lobby"
"COMPETITIVE", "COMPETITIVE"
"Team up with your friends in a 2x2 match", "Team up with your friends in a 2x2 match"
"LOBBY", "LOBBY"
"Elo -", "Elo -"
"Unable to connect to server, please try again", "Unable to connect to server, please try again"
"HANGAR", "HANGAR"
"KITCHEN", "KITCHEN"
"TEST", "TEST"
"Waiting for", "Waiting for"
"more player(s)", "more player(s)"
"Match Win!", "Match Win!"
"Match Loss!", "Match Loss!"
"Match Tie!", "Match Tie!"
"Waiting for the other team...", "Waiting for the other team..."
"Invite a player to team with you, join someone's team, or let the computer team you up automatically.  Press Play when ready.", "Invite a player to team with you, join someone's team, or let the computer team you up automatically.  Press Play when ready."
"Rifle", "Rifle"
"Light", "Light"
"Emblem Color", "Emblem Color"
"Party", "Party"
"Invite", "Invite"
"Private", "Private"
"Quit", "Quit"
"Leave", "Leave"
"Space Center", "Space Center"
"Rest Stop", "Rest Stop"
"Stadium", "Stadium"
"Trailer Park", "Trailer Park"
"Farmington Farms", "Farmington Farms"
"Old Wings Salvage", "Old Wings Salvage"
"Metro Airport", "Metro Airport"
"Training Grounds", "Training Grounds"
"The Diner", "The Diner"
"Train Station", "Train Station"
"Fuel Refinery", "Fuel Refinery"
"Grand City", "Grand City"
"The Port", "The Port"
"Government Park", "Government Park"
"Junkers", "Junkers"
"Skywatch Base", "Skywatch Base"
"Area 15", "Area 15"
"Mountain Base", "Mountain Base"
"Del Gato", "Del Gato"
"The Reactor", "The Reactor"
"Old Man's Cabin", "Old Man's Cabin"
"Pin Enemy", "Pin Enemy"
"CREATE WAR BROKERS ACCOUNT", "CREATE WAR BROKERS ACCOUNT"
"Solo", "Solo"
"Check this out", "Check this out"
"Enemy spotted", "Enemy spotted"
"Found", "Found"
"Marker cleared", "Marker cleared"
"Take my walkie talkie to a radar station", "Take my walkie talkie to a radar station"
"Cover me", "Cover me"
"Follow me", "Follow me"
"I need attachments", "I need attachments"
"I need armor", "I need armor"
"I need ammo", "I need ammo"
"I need health", "I need health"
"Let's stay here", "Let's stay here"
"Clear your ping marker", "Clear your ping marker"
"I need rifle ammo", "I need rifle ammo"
"I need unused ammo", "I need unused ammo"
"I need light ammo", "I need light ammo"
"I need heavy ammo", "I need heavy ammo"
"I need shotgun ammo", "I need shotgun ammo"
"DWARF'S DUNGEON", "DWARF'S DUNGEON"
"Error! Already is a friend", "Error! Already is a friend"
"Error! Please accept their invitation", "Error! Please accept their invitation"
"Loading...", "Loading..."
"Reconnecting", "Reconnecting"
"Error! You have already issued a friend request", "Error! You have already issued a friend request"
"Steam is offline, unable to connect", "Steam is offline, unable to connect"
"Duos Party", "Duos Party"
"Join Duo", "Join Duo"
"Invite to Duo", "Invite to Duo"
"Block Duo Invites", "Block Duo Invites"
"Fill (Will search for partner)", "Fill (Will search for partner)"
"No Fill (Will not search for partner)", "No Fill (Will not search for partner)"
"Leave Duo", "Leave Duo"
"YOUR PARTNER CAN REVIVE YOU.  HANG IN THERE!", "YOUR PARTNER CAN REVIVE YOU.  HANG IN THERE!"
"YOUR DUOS PARTNER IS", "YOUR DUOS PARTNER IS"
"HEAD TO A RADAR STATION AND ACTIVATE THE COMPUTER", "HEAD TO A RADAR STATION AND ACTIVATE THE COMPUTER"
"GET THE WALKIE TALKIE TO REVIVE YOUR TEAMMATE", "GET THE WALKIE TALKIE TO REVIVE YOUR TEAMMATE"
"FRONTIER", "FRONTIER"
"Invite a player to team with you, join someone's team.  Choose fill to search for a partner.  Press Play when ready.", "Invite a player to team with you, join someone's team.  Choose fill to search for a partner.  Press Play when ready."
