"to Lower Missile", "baixar o míssil"
"Unused", "Não utilizado"
"Fall Faster", "Cair mais rápido"
"To view your full stats, please sign in.", "Para visualizar suas estatísticas completas, faça login."
"Time Remaining", "Tempo restante"
"Vehicle Escort", "Veículo Escort"
"To earn crates, complete missions, keep track of your XP, and to purchase coins in War Brokers, please sign in.", "Para ganhar crates, completar missões, manter o controle de seu XP e comprar moedas em War Brokers, por favor entre."
"Press L to Lock/Unlock Cursor", "Pressione L para bloquear / desbloquear o cursor"
"New Holiday skins!", "Novas skins de férias!"
"Earn a holiday crate for every 30 minutes of play!", "Ganhe uma caixa de férias a cada 30 minutos de jogo!"
"New Weapons!", "Novas armas!"
"Try out the VSS (Close Range Sniper) and the .50 Cal Sniper!", "Experimente o VSS (Close Range Sniper) e o .50 Cal Sniper!"
"Other weapons like the Mini-Gun and Rifle have been buffed!", "Outras armas como a Mini-Gun e o Rifle foram aprimoradas!"
"DEATH MATCH", "FÓRMULA DE MORTE"
"Starting in", "Começando em"
"WAITING FOR ONE MORE PLAYER...", "ESPERANDO POR MAIS UM JOGADOR ..."
"STARTING IN", "COMEÇANDO"
"CAPTURE POINTS", "PONTOS DE CAPTURA"
"VEHICLE ESCORT", "ESCORT DE VEÍCULO"
"MOVE THE TANK", "MOVE O TANQUE"
"Flag has been raised", "Bandeira foi levantada"
"Raising your flag", "Levantando sua bandeira"
"Lowering enemy flag", "Abaixando a bandeira do inimigo"
"VSS", "VSS"
".50 Cal Sniper", ".50 Cal atirador"
"Objective failed, switching sides.", "Objetivo falhou, mudando de lado."
"Objective completed, switching sides.", "Objetivo concluído, alternando os lados."
"You earned a Holiday Crate!!!", "Você ganhou um Crate Holiday !!!"
"Bomb", "Bombear"
"was disarmed!", "foi desarmado!"
"Missile", "Míssil"
"was launched!", "foi lançado!"
"CITY POINT", "PONTO DE CIDADE"
"TOMB", "TÚMULO"
"BGM Overlay", "Sobreposição de BGM"
"Get the new limited time items!", "Receba os novos itens de tempo limitado!"
"War Brokers Steam version 55% off until February 11:", "War Brokers Steam versão 55% de desconto até 11 de fevereiro:"
"Faster load time", "Tempo de carregamento mais rápido"
"Turret", "Torre"
"You earned a Special Crate!!!", "Você ganhou uma caixa especial !!!"
"Vulgar, offensive or derogatory words in your player name do not meet War Brokers standards.  Please choose a new name, and continue enjoying War Brokers", "Palavras vulgares, ofensivas ou depreciativas em seu nome de jogador não atendem aos padrões da War Brokers. Por favor, escolha um novo nome e continue desfrutando de War Brokers"
"Vulgar, offensive or derogatory chat messages do not meet War Brokers standards. You have been warned for your behavior. Please be considerate of your fellow players and enjoy War Brokers", "Mensagens de chat vulgares, ofensivas ou depreciativas não atendem aos padrões da War Brokers. Você foi avisado por seu comportamento. Por favor, seja atencioso com seus colegas jogadores e desfrute de War Brokers"
"Crossbow", "Besta"
"THE SOMME", "O SOMME"
"Buy War Brokers on Steam!", "Compre War Brokers no Steam!"
"Leprechaun Hat", "Chapéu do duende"
"Leprechaun Beard", "Barba de Leprechaun"
"Four Leaf Clover Decal (free)", "Decalque de trevo de quatro folhas (grátis)"
"Leprechaun Ears (free)", "Orelhas de duende (grátis)"
"Leprechaun Skin (free)", "Pele de Leprechaun (grátis)"
"Please quit the server you are on before joining a new one!", "Por favor, saia do servidor em que você está antes de entrar em um novo!"
"Please choose a nick name that is not vulgar, religious, or has bad words.", "Por favor, escolha um apelido que não seja vulgar, religioso ou que tenha palavrões."
"Unique Nick", "Nick exclusivo"
"FRIENDS", "AMIGOS"
"Friend List", "Lista de amigos"
"Join", "Junte-se"
"Remove", "Remover"
"Remove Friend?", "Remover amigo?"
"Friend Requests", "Pedidos de amizade"
"Accept", "Aceitar"
"Decline", "Declínio"
"Find Someone", "Encontra alguém"
"Request", "Pedido"
"Death Match, Escort, Package Drop, Missile Launch, Bomb Disposal", "Jogo de Morte, Escolta, Gota de Pacotes, Lançamento de Mísseis, Eliminação de Bomba"
"SPECTATOR MODE", "MODO ESPECTADOR"
"Waiting for free slot", "Esperando por slot livre"
"Press 1 or 2 to cycle players", "Pressione 1 ou 2 para andar de bicicleta"
"Choose a nick", "Escolha um nick"
"SCAR", "CICATRIZ"
"TRIBUTE", "TRIBUTO"
"Stream on Twitch now to be featured here", "Stream on Twitch agora para ser apresentado aqui"
"Sign in to connect with friends!", "Entre para se conectar com amigos!"
"No pending invites...", "Nenhum convite pendente ..."
"Offline", "desligada"
"Players", "Jogadoras"
"No friends...", "Sem amigos ..."
"No results...", "Nenhum resultado ..."
"COWBOYS WITH MATCHING HOLSTERS, HATS, BANDOLIER AND BANDANA - AVAILABLE IN THE STORE", "COWBOYS COM HARMONIZADORES, CHAPÉUS, BANDOLIER E BANDANA - DISPONÍVEIS NA LOJA"
"SOMBRERO AND CUSTOMIZABLE FLAG BANDANA FREE WITH PLAY", "SOMBRERO E BANDANA DE BANDEIRA CUSTOMIZÁVEL LIVRE COM JOGO"
"ADS", "PUBLICIDADES"
"Head Shot SFX", "Tiro na cabeça SFX"
"Dynamic Lights", "Luzes dinâmicas"
" to Activate Terminal", "  ativar o terminal"
"Slow down to refuel", "Diminua a velocidade para reabastecer"
"Hold still to refuel", "Segure para reabastecer"
"Fuel tank full", "Tanque de combustível cheio"
"Up to 4x faster frame rate than browser.", "Taxa de quadros até 4x mais rápida que o navegador."
"Steam exclusive Hazmat suit.", "Vapor terno Hazmat exclusivo."
"3D positional audio versus stereo on browser.", "Áudio posicional 3D versus estéreo no navegador."
"Includes 1200 Coins", "Inclui 1.200 moedas"
"Unique orange nickname.", "Apelido laranja único."
"BATTLE ROYALE", "BATALHA REAL"
"CLASSIC", "CLÁSSICO"
"You earned a Special Item!!!", "Você ganhou um item especial !!!"
"Tactical Shotgun", "Espingarda Tática"
"Sprint", "arrancada"
"Chat Window", "Janela de bate-papo"
"MOONBASE", "MOONBASE"
"ALL-TIME & DAILY LEADERBOARDS - WEAPON INFO - PERSONAL STATS - MAPS - COMICS - VIDEOS", "LÍDERES DIÁRIOS TODOS OS DIAS E DIÁRIOS - INFORMAÇÕES SOBRE ARMAS - ESTATÍSTICAS PESSOAIS - MAPAS - Quadrinhos - VÍDEOS"
"Fire Mode", "Modo de fogo"
"Scroll Wheel", "Rodinha do mouse"
"Left mouse button to parachute", "Botão esquerdo do mouse para pára-quedas"
"Right mouse button to spawn", "Botão direito do mouse para aparecer"
"You are in screen shot mode. Press RIGHT SHIFT + 8 to turn on your gun so you can fire", "Você está no modo de captura de tela. Pressione RIGHT SHIFT + 8 para ligar a arma e disparar"
"Activate Terminal", "Activate Terminal"
"Search", "Search"
"AREA 15 BASE", "AREA 15 BASE"
"AREA 15 BUNKER", "AREA 15 BUNKER"
"SKULL ISLAND", "SKULL ISLAND"
"The human race is dead.", "The human race is dead."
"The zombies are coming for you!  Make teams with other players to survive, or go it alone and kill everything that moves, the choice is yours...", "The zombies are coming for you!  Make teams with other players to survive, or go it alone and kill everything that moves, the choice is yours..."
"Change your nick to something else", "Change your nick to something else"
"Change Nick", "Change Nick"
"Default", "Default"
"Competitive", "Competitive"
"Lobby", "Lobby"
"COMPETITIVE", "COMPETITIVE"
"Team up with your friends in a 2x2 match", "Team up with your friends in a 2x2 match"
"LOBBY", "LOBBY"
"Elo -", "Elo -"
"Unable to connect to server, please try again", "Unable to connect to server, please try again"
"HANGAR", "HANGAR"
"KITCHEN", "KITCHEN"
"TEST", "TEST"
"Waiting for", "Waiting for"
"more player(s)", "more player(s)"
"Match Win!", "Match Win!"
"Match Loss!", "Match Loss!"
"Match Tie!", "Match Tie!"
"Waiting for the other team...", "Waiting for the other team..."
"Invite a player to team with you, join someone's team, or let the computer team you up automatically.  Press Play when ready.", "Invite a player to team with you, join someone's team, or let the computer team you up automatically.  Press Play when ready."
"Rifle", "Rifle"
"Light", "Light"
"Emblem Color", "Emblem Color"
"Party", "Party"
"Invite", "Invite"
"Private", "Private"
"Quit", "Quit"
"Leave", "Leave"
"Space Center", "Space Center"
"Rest Stop", "Rest Stop"
"Stadium", "Stadium"
"Trailer Park", "Trailer Park"
"Farmington Farms", "Farmington Farms"
"Old Wings Salvage", "Old Wings Salvage"
"Metro Airport", "Metro Airport"
"Training Grounds", "Training Grounds"
"The Diner", "The Diner"
"Train Station", "Train Station"
"Fuel Refinery", "Fuel Refinery"
"Grand City", "Grand City"
"The Port", "The Port"
"Government Park", "Government Park"
"Junkers", "Junkers"
"Skywatch Base", "Skywatch Base"
"Area 15", "Area 15"
"Mountain Base", "Mountain Base"
"Del Gato", "Del Gato"
"The Reactor", "The Reactor"
"Old Man's Cabin", "Old Man's Cabin"
"Pin Enemy", "Pin Enemy"
"CREATE WAR BROKERS ACCOUNT", "CREATE WAR BROKERS ACCOUNT"
"Solo", "Solo"
"Check this out", "Check this out"
"Enemy spotted", "Enemy spotted"
"Found", "Found"
"Marker cleared", "Marker cleared"
"Take my walkie talkie to a radar station", "Take my walkie talkie to a radar station"
"Cover me", "Cover me"
"Follow me", "Follow me"
"I need attachments", "I need attachments"
"I need armor", "I need armor"
"I need ammo", "I need ammo"
"I need health", "I need health"
"Let's stay here", "Let's stay here"
"Clear your ping marker", "Clear your ping marker"
"I need rifle ammo", "I need rifle ammo"
"I need unused ammo", "I need unused ammo"
"I need light ammo", "I need light ammo"
"I need heavy ammo", "I need heavy ammo"
"I need shotgun ammo", "I need shotgun ammo"
"DWARF'S DUNGEON", "DWARF'S DUNGEON"
"Error! Already is a friend", "Error! Already is a friend"
"Error! Please accept their invitation", "Error! Please accept their invitation"
"Loading...", "Loading..."
"Reconnecting", "Reconnecting"
"Error! You have already issued a friend request", "Error! You have already issued a friend request"
"Steam is offline, unable to connect", "Steam is offline, unable to connect"
"Duos Party", "Duos Party"
"Join Duo", "Join Duo"
"Invite to Duo", "Invite to Duo"
"Block Duo Invites", "Block Duo Invites"
"Fill (Will search for partner)", "Fill (Will search for partner)"
"No Fill (Will not search for partner)", "No Fill (Will not search for partner)"
"Leave Duo", "Leave Duo"
"YOUR PARTNER CAN REVIVE YOU.  HANG IN THERE!", "YOUR PARTNER CAN REVIVE YOU.  HANG IN THERE!"
"YOUR DUOS PARTNER IS", "YOUR DUOS PARTNER IS"
"HEAD TO A RADAR STATION AND ACTIVATE THE COMPUTER", "HEAD TO A RADAR STATION AND ACTIVATE THE COMPUTER"
"GET THE WALKIE TALKIE TO REVIVE YOUR TEAMMATE", "GET THE WALKIE TALKIE TO REVIVE YOUR TEAMMATE"
"FRONTIER", "FRONTIER"
"Invite a player to team with you, join someone's team.  Choose fill to search for a partner.  Press Play when ready.", "Invite a player to team with you, join someone's team.  Choose fill to search for a partner.  Press Play when ready."
