"Please choose a nick name that is not vulgar, religious, or has bad words.", "Please choose a nick name that is not vulgar, religious, or has bad words."
"Unique Nick", "Unique Nick"
"FRIENDS", "FRIENDS"
"Friend List", "Friend List"
"Join", "Join"
"Remove", "Remove"
"Remove Friend?", "Remove Friend?"
"Friend Requests", "Friend Requests"
"Accept", "Accept"
"Decline", "Decline"
"Find Someone", "Find Someone"
"Request", "Request"
"Death Match, Escort, Package Drop, Missile Launch, Bomb Disposal", "Death Match, Escort, Package Drop, Missile Launch, Bomb Disposal"
"SPECTATOR MODE", "SPECTATOR MODE"
"Waiting for free slot", "Waiting for free slot"
"Press 1 or 2 to cycle players", "Press 1 or 2 to cycle players"
"Choose a nick", "Choose a nick"
"SCAR", "SCAR"
"TRIBUTE", "TRIBUTE"
"Stream on Twitch now to be featured here", "Stream on Twitch now to be featured here"
"Sign in to connect with friends!", "Sign in to connect with friends!"
"No pending invites...", "No pending invites..."
"Offline", "Offline"
"Players", "Players"
"No friends...", "No friends..."
"No results...", "No results..."
"COWBOYS WITH MATCHING HOLSTERS, HATS, BANDOLIER AND BANDANA - AVAILABLE IN THE STORE", "COWBOYS WITH MATCHING HOLSTERS, HATS, BANDOLIER AND BANDANA - AVAILABLE IN THE STORE"
"SOMBRERO AND CUSTOMIZABLE FLAG BANDANA FREE WITH PLAY", "SOMBRERO AND CUSTOMIZABLE FLAG BANDANA FREE WITH PLAY"
"ADS", "ADS"
"Head Shot SFX", "Head Shot SFX"
"Dynamic Lights", "Dynamic Lights"
" to Activate Terminal", " to Activate Terminal"
"Slow down to refuel", "Slow down to refuel"
"Hold still to refuel", "Hold still to refuel"
"Fuel tank full", "Fuel tank full"
"Up to 4x faster frame rate than browser.", "Up to 4x faster frame rate than browser."
"Steam exclusive Hazmat suit.", "Steam exclusive Hazmat suit."
"3D positional audio versus stereo on browser.", "3D positional audio versus stereo on browser."
"Includes 1200 Coins", "Includes 1200 Coins"
"Unique orange nickname.", "Unique orange nickname."
"BATTLE ROYALE", "BATTLE ROYALE"
"CLASSIC", "CLASSIC"
"You earned a Special Item!!!", "You earned a Special Item!!!"
"Tactical Shotgun", "Tactical Shotgun"
"Sprint", "Sprint"
"Chat Window", "Chat Window"
"MOONBASE", "MOONBASE"
"ALL-TIME & DAILY LEADERBOARDS - WEAPON INFO - PERSONAL STATS - MAPS - COMICS - VIDEOS", "ALL-TIME & DAILY LEADERBOARDS - WEAPON INFO - PERSONAL STATS - MAPS - COMICS - VIDEOS"
"Fire Mode", "Fire Mode"
"Scroll Wheel", "Scroll Wheel"
"Left mouse button to parachute", "Left mouse button to parachute"
"Right mouse button to spawn", "Right mouse button to spawn"
"You are in screen shot mode. Press RIGHT SHIFT + 8 to turn on your gun so you can fire", "You are in screen shot mode. Press RIGHT SHIFT + 8 to turn on your gun so you can fire"
"Activate Terminal", "Activate Terminal"
"Search", "Search"
"AREA 15 BASE", "AREA 15 BASE"
"AREA 15 BUNKER", "AREA 15 BUNKER"
"SKULL ISLAND", "SKULL ISLAND"
"The human race is dead.", "The human race is dead."
"The zombies are coming for you!  Make teams with other players to survive, or go it alone and kill everything that moves, the choice is yours...", "The zombies are coming for you!  Make teams with other players to survive, or go it alone and kill everything that moves, the choice is yours..."
"Change your nick to something else", "Change your nick to something else"
"Change Nick", "Change Nick"
"Default", "Default"
"Competitive", "Competitive"
"Lobby", "Lobby"
"COMPETITIVE", "COMPETITIVE"
"Team up with your friends in a 2x2 match", "Team up with your friends in a 2x2 match"
"LOBBY", "LOBBY"
"Elo -", "Elo -"
"Unable to connect to server, please try again", "Unable to connect to server, please try again"
"HANGAR", "HANGAR"
"KITCHEN", "KITCHEN"
"TEST", "TEST"
"Waiting for", "Waiting for"
"more player(s)", "more player(s)"
"Match Win!", "Match Win!"
"Match Loss!", "Match Loss!"
"Match Tie!", "Match Tie!"
"Waiting for the other team...", "Waiting for the other team..."
"Invite a player to team with you, join someone's team, or let the computer team you up automatically.  Press Play when ready.", "Invite a player to team with you, join someone's team, or let the computer team you up automatically.  Press Play when ready."
"Rifle", "Rifle"
"Light", "Light"
"Emblem Color", "Emblem Color"
"Party", "Party"
"Invite", "Invite"
"Private", "Private"
"Quit", "Quit"
"Leave", "Leave"
"Space Center", "Space Center"
"Rest Stop", "Rest Stop"
"Stadium", "Stadium"
"Trailer Park", "Trailer Park"
"Farmington Farms", "Farmington Farms"
"Old Wings Salvage", "Old Wings Salvage"
"Metro Airport", "Metro Airport"
"Training Grounds", "Training Grounds"
"The Diner", "The Diner"
"Train Station", "Train Station"
"Fuel Refinery", "Fuel Refinery"
"Grand City", "Grand City"
"The Port", "The Port"
"Government Park", "Government Park"
"Junkers", "Junkers"
"Skywatch Base", "Skywatch Base"
"Area 15", "Area 15"
"Mountain Base", "Mountain Base"
"Del Gato", "Del Gato"
"The Reactor", "The Reactor"
"Old Man's Cabin", "Old Man's Cabin"
"Pin Enemy", "Pin Enemy"
"CREATE WAR BROKERS ACCOUNT", "CREATE WAR BROKERS ACCOUNT"
"Solo", "Solo"
"Check this out", "Check this out"
"Enemy spotted", "Enemy spotted"
"Found", "Found"
"Marker cleared", "Marker cleared"
"Take my walkie talkie to a radar station", "Take my walkie talkie to a radar station"
"Cover me", "Cover me"
"Follow me", "Follow me"
"I need attachments", "I need attachments"
"I need armor", "I need armor"
"I need ammo", "I need ammo"
"I need health", "I need health"
"Let's stay here", "Let's stay here"
"Clear your ping marker", "Clear your ping marker"
"I need rifle ammo", "I need rifle ammo"
"I need unused ammo", "I need unused ammo"
"I need light ammo", "I need light ammo"
"I need heavy ammo", "I need heavy ammo"
"I need shotgun ammo", "I need shotgun ammo"
"DWARF'S DUNGEON", "DWARF'S DUNGEON"
"Error! Already is a friend", "Error! Already is a friend"
"Error! Please accept their invitation", "Error! Please accept their invitation"
"Loading...", "Loading..."
"Reconnecting", "Reconnecting"
"Error! You have already issued a friend request", "Error! You have already issued a friend request"
"Steam is offline, unable to connect", "Steam is offline, unable to connect"
"Duos Party", "Duos Party"
"Join Duo", "Join Duo"
"Invite to Duo", "Invite to Duo"
"Block Duo Invites", "Block Duo Invites"
"Fill (Will search for partner)", "Fill (Will search for partner)"
"No Fill (Will not search for partner)", "No Fill (Will not search for partner)"
"Leave Duo", "Leave Duo"
"YOUR PARTNER CAN REVIVE YOU.  HANG IN THERE!", "YOUR PARTNER CAN REVIVE YOU.  HANG IN THERE!"
"YOUR DUOS PARTNER IS", "YOUR DUOS PARTNER IS"
"HEAD TO A RADAR STATION AND ACTIVATE THE COMPUTER", "HEAD TO A RADAR STATION AND ACTIVATE THE COMPUTER"
"GET THE WALKIE TALKIE TO REVIVE YOUR TEAMMATE", "GET THE WALKIE TALKIE TO REVIVE YOUR TEAMMATE"
"FRONTIER", "FRONTIER"
"Invite a player to team with you, join someone's team.  Choose fill to search for a partner.  Press Play when ready.", "Invite a player to team with you, join someone's team.  Choose fill to search for a partner.  Press Play when ready."
